Egypt,Arsinoe - Crialon,Krokodilopolis,Tell Azab lies at ca. 3 km from Kiman Fares; El-Gebeli lies 'at 10 minutes' from Kiman Fares,-513,BC 513,1722,AD 1722,"29.320878,30.835832;"
Cyprus,,Marion,,-225,BC 225,540,AD 540,"35.037245,32.436032;"
Egypt,,Arsinoe tes Nesou,,-257,BC 257,-257,BC 257,;
Egypt,,Arsinoeus,in U08 Ptolemais Hermeiou (2023),-245,BC 245,-152,BC 152,;
Egypt,Eurylochi,Arsinois he kai Eurylochou,"near L00 Alexandria (100) and Melanthiou (12388); Arsinois he kai Eurylochou (331), Kolpos (5295), Batheia (3731), Dioiketou (4054), Pisat (6689), Emouei (4189), Telkaror (7507) and probably Anolmedeou Hormos (8533) are all situated in the same area",-5,BC 5,330,AD 330,;
Egypt,Arsinoites - Crocodilopolites,Arsinoites,,-285,BC 285,999,AD 999,;
Egypt,,.....artamarreious,in the territory of 00b Theadelpheia (Batn el-Harit) (2349),163,AD 163,164,AD 164,;
Egypt,,Artekopi,,276,AD 276,276,AD 276,;
Egypt,,Artematos Georgia,,200,AD 200,299,AD 299,;
Egypt,,Artemidorou Amphodon,in U20 Herakleopolis (Ihnasya el-Medina) (801),200,AD 200,499,AD 499,;
Egypt,,Artemiseios,in U15 Antinoopolis (2774),146,AD 146,207,AD 207,;
ghost name,,Artib[ ],,0,AD 0,0,AD 0,;
Egypt,,Artinou,near 00c Tebtynis (2287),109,AD 109,109,AD 109,;
Egypt,,Artophylou Topos,in the territory of 00b Apias (240),212,AD 212,299,AD 299,;
Egypt,,As[ ] Kleros,in the territory of 00c Tebtynis (2287),100,AD 100,199,AD 199,;
Egypt,,[..].as Principis Epoikion,,166,AD 166,167,AD 167,;
Egypt,,Asdynis,in lake Moiris (1384),161,AD 161,540,AD 540,;
Turkey,Asia Minor - Asia,Asia,,-299,BC 299,799,AD 799,;
Greece,Asine,Asine,,-266,BC 266,450,AD 450,"36.730484,22.2302655;"
Egypt,,Asithmotropon Epoikion,,300,AD 300,499,AD 499,;
Israel,Ascalon - Ascalona,Askalon,,-999,BC 999,1939,AD 1939,"31.661963,34.546334;"
Egypt,Efestus,Hephaistos,in the eastern Delta,431,AD 431,1722,AD 1722,"31.210588,31.850314;"
Egypt,,Asklepiadou Kleros,in the territory of 00c Kerkeesis (1051),150,AD 150,151,AD 151,;
Egypt,,Asklepieus,in U15 Antinoopolis (2774),-225,BC 225,212,AD 212,;
Egypt,,Asopieus,in L00 Alexandria (100),-226,BC 226,-226,BC 226,;
Turkey,Aspendus,Aspendos,,-332,BC 332,450,AD 450,"36.9392952333,31.171507;"
Egypt,,Hassan Ktema,,750,AD 750,799,AD 799,;
ghost name,,Ass gonch( ),,0,AD 0,0,AD 0,;
Egypt,,Astar,,43,AD 43,43,AD 43,;
Egypt,,Astel Topos,,200,AD 200,225,AD 225,;
Egypt,,Astragalou Kleros,in the territory of 00c Tebtynis (2287),48,AD 48,48,AD 48,;
Greece,Astupala?,Astypalaia,in the eastern Aegean Sea,-243,BC 243,150,AD 150,;
Egypt,,Atammonos Chorion,,500,AD 500,799,AD 799,;
Egypt,,Atbis,,149,AD 149,149,AD 149,;
Greece,Athamania,Athamania,,-299,BC 299,-100,BC 100,;
ghost name,,Atharo Chorion,,0,AD 0,0,AD 0,;
Egypt,,Athenas Stoa,in 00d Krokodilopolis (Medinet el-Fayum) (327),100,AD 100,276,AD 276,;
Greece,Athenae,Athenai,,-386,BC 386,799,AD 799,"37.9727465455,23.7239851818;"
Egypt,,Athenaieus,in L00 Alexandria (100),-130,BC 130,-100,BC 100,;
Egypt,,Athenaieus,in U15 Antinoopolis (2774),146,AD 146,236,AD 236,;
Egypt,,Athenas Kome,,-299,BC 299,325,AD 325,;
Egypt,,Athribis,,-299,BC 299,-146,BC 146,;
Egypt,Athribis - Athrivis - Atribi - Atrivi,Athribis,near L10 Panaho (Benha) (13558),-499,BC 499,1722,AD 1722,"30.47243,31.184479;"
Egypt,,Atol Ousia,,500,AD 500,599,AD 599,;
Egypt,,Atra..tos,,100,AD 100,199,AD 199,;
Egypt,,Atreitou Kome,,200,AD 200,250,AD 250,;
Greece,Attica,Attica,,-386,BC 386,799,AD 799,;
Egypt,,Attinou Isieion,,-299,BC 299,799,AD 799,;
Egypt,,Augoustopotamia,in the territory of 00b Theadelpheia (Batn el-Harit) (2349),343,AD 343,343,AD 343,;
Egypt,Augustum Forum,Augustum Forum,in 00d Krokodilopolis (Medinet el-Fayum) (327),211,AD 211,211,AD 211,;
Egypt,,Aulonos Topos,,200,AD 200,799,AD 799,;
Egypt,,Auneous Kleros,in the territory of 00c Tebtynis (2287),33,AD 33,33,AD 33,;
Egypt,,Auniaine,,100,AD 100,199,AD 199,;
Egypt,,Aupeu Kleros,,600,AD 600,699,AD 699,;
Egypt,Autaei,Autaioi,,77,AD 77,1595,AD 1595,;
Egypt,,Authentike Dioryx,,257,AD 257,257,AD 257,;
Egypt,,Autodike,"near 00b Pelousion (1661), 00b Berenikis Aigialou (429), 00b Andromachis (172), 00b Theoxenis (2386), 00b Theadelpheia (Batn el-Harit) (2349)",-299,BC 299,799,AD 799,;
Egypt,,Autodikeios,in L00 Alexandria (100),-236,BC 236,-235,BC 235,;
Egypt,,Autodoto,,640,AD 640,699,AD 699,;
Egypt,,Awiti,,-54,BC 54,-54,BC 54,;
ghost name,,Az[ ]a.[.]i( ),,0,AD 0,0,AD 0,;
Egypt,,B[ ]. Chorion,,600,AD 600,799,AD 799,;
Egypt,Babilona - Babylonia Stratonicidi,Babylon,,-54,BC 54,1722,AD 1722,"30.006136,31.230256;"
Iraq,Babylonia - Babilonia,Babylon,,-999,BC 999,799,AD 799,"32.542956,44.4260235;"
Israel,,Baitanata,in the region Naphtali,-999,BC 999,-229,BC 229,;
Egypt,,Bakchias,"near 00a Arsinoe (326), 00a Hephaistias (766), 00a Karanis (Kom Aushim) (1008), 00a Philadelpheia (Gharabet el-Gerza) (1760), 00a Psenharpsenesis (1955), 00a Soknopaiou Nesos (Dimeh) (2157)",-299,BC 299,399,AD 399,"29.536946,31.0041595;"
Egypt,,Bakcheios,in L00 Alexandria (100),111,AD 111,111,AD 111,;
Egypt,,Bakchionos Kleros,in the territory of 00a Bakchias (Kom el-Atl) (392),66,AD 66,66,AD 66,;
Syria,Hierapolis - Hieropolis - Erapulis,Bambyke,"near Beroia (Aleppo) (13097), along the road between Antiocheia (Antakya) (205) and the river Euphrates (11934) / Mesopotamia (1363)",-199,BC 199,799,AD 799,"36.526326,37.956528;"
Egypt,,Baocha,,-248,BC 248,-248,BC 248,;
Egypt,,Birk Dalga,,877,AD 877,999,AD 999,;
Egypt,,Barathra [near lake Serbonis],,-165,BC 165,1185,AD 1185,;
Egypt,,Barbarou Mone,,600,AD 600,799,AD 799,;
Egypt,,Barbathe Chorion,,600,AD 600,699,AD 699,;
Turkey,,Bargylia,,-246,BC 246,-221,BC 221,"37.1957785,27.588037;"
Libya,Barce,Barke,a city of the Pentapolis (6482),-299,BC 299,1722,AD 1722,"32.498333,20.892778;"
Egypt,,Basilidos Epoikion,,38,AD 38,57,AD 57,;
Egypt,,Basilikes Kleros,,248,AD 248,248,AD 248,;
Egypt,,Basilikou Amphodon,in 00d Krokodilopolis (Medinet el-Fayum) (327),486,AD 486,486,AD 486,;
Egypt,,Basilikou Grammateos Arourai,,-31,BC 31,-31,BC 31,;
Egypt,,Bath,,900,AD 900,900,AD 900,;
Egypt,,Bebrychos Epoikion,"near 00c Eleusis (624), 00c Kaminoi (994), 00a Ptolemais Hormou (El-Lahun) (2024), 00c Talithis (2236)",225,AD 225,799,AD 799,;
Egypt,,Beirach,,650,AD 650,699,AD 699,;
Egypt,,Bekio( ),,100,AD 100,799,AD 799,;
ghost name,,Bele,,0,AD 0,0,AD 0,;
Egypt,,Belou Epoikion,,48,AD 48,799,AD 799,;
Egypt,,Bematos Topos,in the territory of 00a Patsontis (1634),150,AD 150,185,AD 185,;
Egypt,,Beni Hasan,,0,AD 0,0,AD 0,"27.931376,30.875248;"
Egypt,,[....]beos,,-258,BC 258,-257,BC 257,;
Egypt,Berenice - Beronicen - Pernicis - Bernicis,Berenike,at the Red Sea (3632),-225,BC 225,1672,AD 1672,"23.9103,35.4737;"
Turkey,,Berenike,,0,AD 0,0,AD 0,;
Greece,,Berenike,,0,AD 0,0,AD 0,"39.103467,20.642528;"
Egypt,,Berenikes Phyle,in L00 Alexandria (100),-190,BC 190,-190,BC 190,;
Ethiopia?,Berenice epi Dires,Berenike epi Dires,"near the 'fauces Rubri maris', sc. the Street of Bab el-Mandeb",43,AD 43,77,AD 77,;
Egypt,,Berenikeios,in L00 Alexandria (100),-332,BC 332,-30,BC 30,;
Egypt,,Berenike kata Sabas,"south of Berenike (Bender el-Kebir) (416), near the place Sabai",15,AD 15,23,AD 23,;
Egypt,,Berenikes Ampelon,in the territory of 00a Hephaistias (766),-247,BC 247,-245,BC 245,;
Egypt,Ormos (?),Berenikes Hormos,northeast of L01 Memphis (1344) (Wilcken)? near L13 Heliou Polis (Edgar)?,-257,BC 257,700,AD 700,;
Egypt,,Berenikes Nomos,"in the western Delta, around L Psenamosis (Kom Tukala) (1151)",-186,BC 186,132,AD 132,;
Egypt,,Berenikes tes Neas Potamos,,-246,BC 246,-245,BC 245,;
Egypt,,Berenikeus,in U08 Ptolemais Hermeiou (2023),-299,BC 299,-109,BC 109,;
Egypt,,Berenikis Aigialou,,-299,BC 299,351,AD 351,;
Egypt,,Berenikis Thesmophorou,near 00c Kerkeosiris (1057),-299,BC 299,799,AD 799,;
Lebanon,Berytus - Berito - Beriztus,Berytos,,-259,BC 259,799,AD 799,"33.8985935,35.511241;"
ghost name,,Bia,,0,AD 0,0,AD 0,;
Egypt,,Bichinthoyth,,-138,BC 138,-62,BC 62,;
Egypt,,Bichis,,210,AD 210,210,AD 210,;
Egypt,,Bikou Kleros,,-78,BC 78,-78,BC 78,;
Egypt,,Biktoros Chorion,,600,AD 600,799,AD 799,;
Egypt,,Hagiou Biktoros Laura,in 00d Krokodilopolis (Medinet el-Fayum) (327),500,AD 500,799,AD 799,;
Egypt,,Binhamat?,,800,AD 800,899,AD 899,;
Jordan,,Birta,,-259,BC 259,-259,BC 259,;
Turkey,Bithynia - Bithinia - Bitinia,Bithynia,,-299,BC 299,799,AD 799,;
Egypt,,Bithynieus,in U15 Antinoopolis (2774),161,AD 161,212,AD 212,;
Egypt,,Bithynon Allon Topon Amphodon,in 00d Krokodilopolis (Medinet el-Fayum) (327),1,AD 1,325,AD 325,;
Egypt,,Bithynon Isionos Amphodon,in 00d Krokodilopolis (Medinet el-Fayum) (327),80,AD 80,799,AD 799,;
Egypt,Blemmyes,Blemmyes,,-285,BC 285,999,AD 999,;
ghost name,,Bmeth,,0,AD 0,0,AD 0,;
Greece,Boeotia,Boeotia,,-386,BC 386,-60,BC 60,;
Egypt,,Bonaphion,,225,AD 225,225,AD 225,;
Egypt,,Borra Amphodon,in 00a Karanis (Kom Aushim) (1008),217,AD 217,217,AD 217,;
Egypt,,Borra Perichoma,,-112,BC 112,-112,BC 112,;
Egypt,,Borris Laura,in 00a Bakchias (Kom el-Atl) (392),71,AD 71,75,AD 75,;
Ukraine,Borustenes,Olbia,at the northwestern coast of the Black Sea,74,AD 74,305,AD 305,"46.691895,31.901597;"
Ukraine,Bosforanus,Bosporus Cimmerius,,-299,BC 299,799,AD 799,;
ghost name,,Bou[ ],,0,AD 0,0,AD 0,;
Egypt,,Boual[ ],,600,AD 600,799,AD 799,;
Egypt,,Boubalou Kleros,in the territory of 00c Theogonis (2376),108,AD 108,176,AD 176,;
Egypt,,Boubasteiou Amphodon,in 00b Dionysias (Qasr Qarun) (565),133,AD 133,133,AD 133,;
Egypt,,Boubasteiou Amphodion,in 00a Kerkesoucha (1067),118,AD 118,119,AD 119,;
Egypt,,Boubasteiou Amphodon,in 00d Krokodilopolis (Medinet el-Fayum) (327),100,AD 100,399,AD 399,;
Egypt,,Boubasteion Mikron,in 00d Krokodilopolis (Medinet el-Fayum) (327),-183,BC 183,235,AD 235,;
Egypt,,Boubasteis Dioryx,,153,AD 153,250,AD 250,;
Egypt,,Boubasto Chorion,,500,AD 500,799,AD 799,;
Egypt,Bubastis,Boubastos,Tell Basta lies near Zagazig,-599,BC 599,1722,AD 1722,"30.576879,31.5072626667;"
Egypt,,Boubastos,near 00a Philadelpheia (Gharabet el-Gerza) (1760),-332,BC 332,799,AD 799,"29.44406,31.07904;"
Egypt,,Boukolon Kome,"near 00b Alexandrou Nesos (105), 00b Berenikis Aigialou (429), 00b Dionysias (Qasr Qarun) (565), 00c Kerkeosiris (1057), 00b Psinachis (1984), 00b Theadelpheia (Batn el-Harit) (2349), 00c Theogonis (2376)",-299,BC 299,799,AD 799,;
Egypt,,Boukolon Pedias,,650,AD 650,699,AD 699,;
Egypt,,Bousiris,"near 00c Ptolemais Melissourgon (2026), 00c Theogonis (2376)",-299,BC 299,850,AD 850,;
Egypt,Busiris,Bousiris,,77,AD 77,799,AD 799,;
Egypt,,Bousiris,,22,AD 22,41,AD 41,;
Egypt,Busiris,Bousiris,,-599,BC 599,1722,AD 1722,"30.913368,31.2387955;"
Egypt,,Bousiris,,200,AD 200,799,AD 799,;
Egypt,,Bousiris,,-513,BC 513,699,AD 699,"29.250259,31.086541;"
Egypt,,Bousiris Chanrid( ),,600,AD 600,799,AD 799,;
Egypt,,Boutaphiou Amphodon,in 00d Krokodilopolis (Medinet el-Fayum) (327),100,AD 100,276,AD 276,;
Egypt,,Bouto,,-263,BC 263,799,AD 799,;
Egypt,,Brithonos Kleros,,100,AD 100,199,AD 199,;
Egypt,,Buwah,,800,AD 800,899,AD 899,;
Turkey,Constantinopolis,Byzantion,,-332,BC 332,799,AD 799,"41.005902,28.9738815;"
Egypt,,Caesaris Topos,in 00a Philadelpheia (Gharabet el-Gerza) (1760),169,AD 169,169,AD 169,;
Italy,Cales - Calenum,Cales,in the provincia di Caserta,-299,BC 299,799,AD 799,"41.199993,14.132073;"
Italy,Campania,Campania,,-226,BC 226,1691,AD 1691,;
Turkey,Cappadocia,Cappadocia,,-386,BC 386,799,AD 799,;
Turkey,Caria,Caria,,-499,BC 499,799,AD 799,;
Tunisia,Carthago - Chartago - Poeni,Carthago,,-299,BC 299,799,AD 799,"36.85387525,10.32722045;"
Egypt,,Centurionis Kleros,in the territory of 00a Hephaistias (766),209,AD 209,227,AD 227,;
Egypt,,Ch[ ],,-228,BC 228,-227,BC 227,;
Egypt,Chabriae Castra,Chabriou Charax,,15,AD 15,77,AD 77,;
ghost name,,Chai( ) Epoikion,,0,AD 0,0,AD 0,;
Egypt,,Chairemonos Epoikion,near 00a Karanis (Kom Aushim) (1008),297,AD 297,499,AD 499,;
Egypt,,Chairemonos Mikra,,42,AD 42,42,AD 42,;
Egypt,,Chairemonos Ouasi Ryme,in 00a Karanis (Kom Aushim) (1008),172,AD 172,172,AD 172,;
Egypt,,Chaireou,in the territory of 00b Theadelpheia (Batn el-Harit) (2349),247,AD 247,268,AD 268,;
Egypt,,Chalikos Plote,in the territory of 00b Euhemeria (Qasr el-Banat) (675),195,AD 195,195,AD 195,;
Greece,Calcis,Chalkis,,-332,BC 332,300,AD 300,"38.549423,23.6431715;"
Egypt,,Chalkologos Topos,in the territory of 00a Psenharpsenesis (1955),175,AD 175,180,AD 180,;
Egypt,,Chalkorychia,near 00b Dionysias (Qasr Qarun) (565),-299,BC 299,299,AD 299,;
Egypt,,Chalothis,near 00b Euhemeria (Qasr el-Banat) (675)?,100,AD 100,799,AD 799,;
Syria,,Chalybon,,-259,BC 259,-257,BC 257,"33.670312,36.257659;"
Egypt,,Chamidou Kleros,,-223,BC 223,-222,BC 222,;
Egypt,,Chanaanais,,-246,BC 246,-245,BC 245,;
ghost name,,Charis,,0,AD 0,0,AD 0,;
Egypt,,Charisterios,in L00 Alexandria (100),-112,BC 112,15,AD 15,;
Egypt,,Charmiane Ousia,"in the territory of 00a Psenhyris (1957), 00a Philadelpheia (Gharabet el-Gerza) (1760), 00a Karanis (Kom Aushim) (1008), 00b Theadelpheia (Batn el-Harit) (2349), 00b Euhemeria (Qasr el-Banat) (675)",51,AD 51,172,AD 172,;
Egypt,,Chelonos Dioryx,in the territory of 00c Tebtynis (2287),116,AD 116,116,AD 116,;
Egypt,,Chena Topos,in the territory of 00c Kerkesephis (1063),200,AD 200,299,AD 299,;
Egypt,,Chenoboskion Heteron Amphodon,in 00d Krokodilopolis (Medinet el-Fayum) (327),69,AD 69,602,AD 602,;
Egypt,,Chenoboskion Proton Amphodon,in 00d Krokodilopolis (Medinet el-Fayum) (327),60,AD 60,399,AD 399,;
Egypt,,Chepanouthek[ ] Perichoma,in the territory of 00c Oxyryncha (1523),-199,BC 199,-100,BC 100,;
Egypt,,Chermetimi Kleros,,600,AD 600,699,AD 699,;
Libya,Chersonesus - Ceronesos,Chersonesos,,100,AD 100,299,AD 299,;
Egypt,,Chesonomon Topos,,100,AD 100,299,AD 299,;
Greece,Chios - Chius,Chios,in the eastern Aegean Sea,-650,BC 650,799,AD 799,"38.414,26.053;"
Egypt,,Choibnotmis,,-275,BC 275,650,AD 650,;
Egypt,,Chomeniake Dioryx,"in the territory of 00c Kerkeesis (1051), 00c Tebtynis (2287)",26,AD 26,193,AD 193,;
Egypt,,Chousous Topoi,in the territory of 00c Tebtynis (2287),46,AD 46,46,AD 46,;
Egypt,,Chresterios,in L00 Alexandria (100),-238,BC 238,-237,BC 237,;
Turkey,,Chrysasoreion,,-332,BC 332,-30,BC 30,;
Egypt,,Chrysermou Dorea,in the territory of 00c Kaminoi (994),-218,BC 218,-218,BC 218,;
Egypt,,Chrysochoon Ryme Megale,in 00d Krokodilopolis (Medinet el-Fayum) (327),176,AD 176,179,AD 179,;
Egypt,,Chrysochoou Kleros,in the territory of 00c Tebtynis (2287),100,AD 100,299,AD 299,;
Egypt,,Chrysochoou Ktema,in the territory of 00b Theadelpheia (Batn el-Harit) (2349),199,AD 199,271,AD 271,;
Egypt,,Chrysochoou Perichoma,in the territory of 00c Oxyryncha (1523),-199,BC 199,-100,BC 100,;
Egypt,,Chtho,in the territory of 00b Theadelpheia (Batn el-Harit) (2349),256,AD 256,256,AD 256,;
Cyprus,Citari,Chytroi,,-280,BC 280,450,AD 450,"35.245772,33.490691;"
Turkey,Cilicia,Cilicia,,-425,BC 425,799,AD 799,;
Greece,Creta,Creta,in the southern Aegean Sea,-440,BC 440,799,AD 799,;
Cyprus,Cyprus - Cypros,Cyprus,,-399,BC 399,799,AD 799,;
Libya,Cyrenaica,Cyrenaica,,-199,BC 199,799,AD 799,;
Egypt,,D[ ] Kleros,,164,AD 164,164,AD 164,;
Egypt,,Dama Epoikion,near 00b Euhemeria (Qasr el-Banat) (675),158,AD 158,158,AD 158,;
Egypt,,Damtut,,800,AD 800,899,AD 899,;
Syria,Damascus - Damaspus,Damascus,,-999,BC 999,799,AD 799,"33.511612,36.309102;"
ghost name,,Damianou,,0,AD 0,0,AD 0,;
Egypt,,Danaeus,in U08 Ptolemais Hermeiou (2023),-278,BC 278,-230,BC 230,;
Egypt,,Darabseh,,800,AD 800,899,AD 899,;
Egypt,,Dariou Topos,,261,AD 261,261,AD 261,;
Egypt,,Dechen( )?,,300,AD 300,799,AD 799,;
Egypt,,Deianeireus,in L00 Alexandria (100),-190,BC 190,183,AD 183,;
Egypt,,Deio( ) Kleros,in the territory of 00c Theogonis (2376),164,AD 164,164,AD 164,;
Egypt,,Dekapentarouros Topos,in the territory of 00b Apias (240),201,AD 201,201,AD 201,;
Greece,Delus,Delos,in the Aegean Sea,-250,BC 250,450,AD 450,"37.393333,25.271111;"
Greece,Delphi,Delphoi,,-399,BC 399,799,AD 799,"38.4819545,22.5014055;"
Egypt,Delta,Delta,,-440,BC 440,1283,AD 1283,;
Egypt,,Demetrieus,in U15 Antinoopolis (2774),157,AD 157,217,AD 217,;
Egypt,,Demetriou Amphodon,in 00a Karanis (Kom Aushim) (1008),161,AD 161,203,AD 203,;
Egypt,,Demetriou Amphodon,in 00d Krokodilopolis (Medinet el-Fayum) (327),96,AD 96,299,AD 299,;
Egypt,,Demetriou Epoikion,,48,AD 48,49,AD 49,;
Egypt,,Demetros Topos,in the territory of 00b Kanopias (1000),208,AD 208,208,AD 208,;
Egypt,,Dexe( ),,700,AD 700,799,AD 799,;
Cyprus,,Dhikhelia,near Kition (1109),0,AD 0,0,AD 0,;
Egypt,,Diarourou Topos,in the territory of 00b Theadelpheia (Batn el-Harit) (2349),298,AD 298,298,AD 298,;
Egypt,,Diasemotatou Chorion,,400,AD 400,799,AD 799,;
Egypt,,Didymou Kleros,in the territory of 00c Theogonis (2376),34,AD 34,35,AD 35,;
Egypt,,Didymou Kleros,in the territory of 00c Tebtynis (2287),41,AD 41,42,AD 42,;
Egypt,,Dikaiarchou Dorea,,-198,BC 198,-197,BC 197,;
Egypt,,Dikaiou Nesos,"near 00c Aristarchou Nesos (306), 00b Lysimachis (1275)",-263,BC 263,799,AD 799,;
Egypt,,Dimagdolia,,-24,BC 24,-24,BC 24,;
Egypt,,Dinneos Koite,"near 00a Onniton Koite (1503), 00a Kerkesoucha (1067)",-299,BC 299,799,AD 799,;
Egypt,,Diodorou Kleros,,103,AD 103,116,AD 116,;
Egypt,,Diogenous Kleros,,109,AD 109,110,AD 110,;
Egypt,,Diogenous Nomarchia,,-260,BC 260,-249,BC 249,;
Egypt,,Diokleous Kome,in the western Delta,-263,BC 263,-229,BC 229,"30.687565,31.137392;"
Egypt,,Dionysia Phyle,in L00 Alexandria (100),169,AD 169,183,AD 183,;
Egypt,Dionisias,Dionysias,"near 00b Chalkorychia (496); east of 00b Philoteris (Wadfa) (1780), 00b Euhemeria (Qasr el-Banat) (675), 00b Theadelpheia (Batn el-Harit) (2349)",-299,BC 299,699,AD 699,"29.40642,30.417435;"
Egypt,,Dionysieus,in U15 Antinoopolis (2774),178,AD 178,212,AD 212,;
Egypt,,Dionysiou Edaphos,in 00d Krokodilopolis (Medinet el-Fayum) (327),253,AD 253,253,AD 253,;
Egypt,,Dionysiou Kleros,,148,AD 148,161,AD 161,;
Egypt,,Dionysiou Topon Amphodon,in 00d Krokodilopolis (Medinet el-Fayum) (327),33,AD 33,305,AD 305,;
Egypt,,Dionysodorou Ousia,"in the territory of 00b Theadelpheia (Batn el-Harit) (2349), 00b Euhemeria (Qasr el-Banat) (675), 00a Philadelpheia (Gharabet el-Gerza) (1760)",22,AD 22,299,AD 299,;
Egypt,,Diophanionos Kleros,,100,AD 100,199,AD 199,;
Egypt,,Dioryx Megale,,-263,BC 263,699,AD 699,;
Egypt,,Dioryx Mikra,in the northeastern 00 Arsinoites (332)?,-257,BC 257,-257,BC 257,;
Egypt,,Dios Hierou Kleros,in the territory of 00c Theogonis (2376),27,AD 27,199,AD 199,;
Egypt,Pollamonis?,Dios Polis,,-664,BC 664,1722,AD 1722,"31.259561,31.570557;"
Egypt,Thebae - No - Diospolis,Dios Polis,on the eastern Nile bank,-879,BC 879,1722,AD 1722,"25.68502752,32.6355911;"
Egypt,Diospolis - Iovis,Dios Polis,on the western Nile bank,-664,BC 664,1722,AD 1722,"26.00258,32.31196;"
Egypt,,Dioskoureion,in 00c Kerkeosiris (1057),-114,BC 114,-114,BC 114,;
Egypt,,Dioskoureion,near 00b Alexandrou Nesos (105),-299,BC 299,-200,BC 200,;
Egypt,,Dioskoureios,in U15 Antinoopolis (2774),162,AD 162,253,AD 253,;
Egypt,,Diphilos,in the territory of 00c Ptolemais Melissourgon (2026),133,AD 133,134,AD 134,;
Egypt,,Diphrou Topos,in the territory of 00c Kerkeesis (1051),206,AD 206,245,AD 245,;
Egypt,,Distichia,,300,AD 300,799,AD 799,;
Greece,,Dolopia,between Thessalia and Aetolia,-242,BC 242,-242,BC 242,;
Egypt,,Domnou Ktesis,,600,AD 600,699,AD 699,;
Israel,Thora,Dora,north of Kaisareia (958),-999,BC 999,499,AD 499,"32.6169704024,34.9165259986;"
Egypt,,Dorkonos Perichoma,in the territory of 00c Oxyryncha (1523),-199,BC 199,-100,BC 100,;
Egypt,,Hagiou Dorotheou Ekklesia,in 00d Krokodilopolis (Medinet el-Fayum) (327),300,AD 300,799,AD 799,;
Egypt,,Hagiou Dorotheou Laura,in 00d Krokodilopolis (Medinet el-Fayum) (327),500,AD 500,725,AD 725,;
Egypt,,Doryphorou Ousia,"in the territory of 00c Oxyryncha (1523), 00a Karanis (Kom Aushim) (1008)",55,AD 55,223,AD 223,;
Egypt,,Doulou Primou,,42,AD 42,42,AD 42,;
Egypt,,Dromeos Epoikion,in the territory of 00b Euhemeria (Qasr el-Banat) (675),28,AD 28,34,AD 34,;
Egypt,,Drymeitis Dioryx,near 00a Soknopaiou Nesos (Dimeh) (2157); 00b Euhemeria (Qasr el-Banat) (675),96,AD 96,186,AD 186,;
Egypt,,Drymos,in 00c Tebtynis (2287),-299,BC 299,252,AD 252,;
Egypt,,Drymos Arabon,in 00a Soknopaiou Nesos (Dimeh) (2157),141,AD 141,146,AD 146,;
ghost name,,Drymos Herakleidou,,0,AD 0,0,AD 0,;
Egypt,,Drymos Hieras Nesou,in 00a Hiera Nesos (839)?,1,AD 1,199,AD 199,;
Egypt,,Drymos Perseon,in 00a Soknopaiou Nesos (Dimeh) (2157),162,AD 162,162,AD 162,;
Egypt,,Drymos Philadelpheias,in 00a Philadelpheia (Gharabet el-Gerza) (1760),-199,BC 199,199,AD 199,;
Egypt,,Drymos Psy( ),in 00a Soknopaiou Nesos (Dimeh) (2157),218,AD 218,218,AD 218,;
Egypt,,Drymos Theou,in the territory of 00c Tebtynis (2287),132,AD 132,133,AD 133,;
Egypt,,Drymou Psyon Choma,near 00a Psya (1997),176,AD 176,192,AD 192,;
Syria,Dura,Doura,on the river Euphrates (11934),-199,BC 199,799,AD 799,"34.75007675,40.72782425;"
Egypt,,Dykti( ),,108,AD 108,176,AD 176,;
Albania,Dyrrhachium - Dyrratium - Durrachium,Dyrrachion,,-205,BC 205,450,AD 450,"41.316435,19.444876;"
Egypt,,Eboreis,,15,AD 15,15,AD 15,;
Egypt,,Egbate,,1,AD 1,199,AD 199,;
Egypt,,Ei[ ] Amphodon,in 00d Krokodilopolis (Medinet el-Fayum) (327),175,AD 175,175,AD 175,;
Egypt,,Eie,in the territory of 00c Tebtynis (2287),100,AD 100,199,AD 199,;
Egypt,Leucotheae,Eileithyiopolis,,-399,BC 399,540,AD 540,"25.119031,32.79809;"
Egypt,,Eirenes Chorion,,475,AD 475,527,AD 527,;
Egypt,,Eirenieus,in U15 Antinoopolis (2774),154,AD 154,212,AD 212,;
Syria,,Eitoui,,-259,BC 259,-259,BC 259,;
Egypt,,Ekklesias Kainon Amphodon,in 00d Krokodilopolis (Medinet el-Fayum) (327),503,AD 503,579,AD 579,;
Egypt,Emersus,Ekregma,near lake Serbonis (2125),-54,BC 54,1595,AD 1595,;
Egypt,,El..ti.ou,in the territory of 00c Tebtynis (2287),108,AD 108,176,AD 176,;
Egypt,,El-Hesa Island,near U01 Philai (1767),0,AD 0,0,AD 0,"24.0166666666666667,32.8833333333333333;"
Egypt,Oasis Maior,Oasis Magna,,-440,BC 440,1722,AD 1722,"25.442859,30.558298;"
Turkey,Ela,Elaia,,-110,BC 110,450,AD 450,"38.941644,27.055256;"
Egypt,Elephantine - Elephantis,Elephantine,,-664,BC 664,897,AD 897,"24.09,32.889;"
Egypt,,Eleusinios,in L00 Alexandria (100),-238,BC 238,199,AD 199,;
Egypt,,Eleusinios,in U15 Antinoopolis (2774),212,AD 212,212,AD 212,;
